_id,IOS_App_Id,Title,Developer_Name,Developer_IOS_Id,IOS_Store_Url,Seller_Official_Website,Age_Rating,Total_Average_Rating,Total_Number_of_Ratings,Average_Rating_For_Version,Number_of_Ratings_For_Version,Original_Release_Date,Current_Version_Release_Date,Price_USD,Primary_Genre,All_Genres,Languages,Description
5ddd122c5add2aa7a436e08c,1454455853,glory to glory devotional,Oke Adewale,1454422939.0,https://apps.apple.com/us/app/glory-to-glory-devotional/id1454455853?uo=4,http://sotsm.org/,4+,-1.0,-1.0,0.0,0,2019-03-11T10:56:37Z,2019-03-25T01:34:47Z,0.0,Lifestyle,"['Lifestyle', 'Books']",['EN'],"Glory to Glory Devotional is a daily devotional written by Bishop Francis Wale Oke, under the inspiration of the Holy Spirit. With testimonies from across world the devotional is known for the apt Word delivered daily.
Each of the 365 article contain study articles, prayers, watch word, and confessions for the entire year.
You will certainly be blessed as you read."
5ddd122c5add2aa7a436e08d,1458578534,grau blau miau,Apps with love AG,410233821.0,https://apps.apple.com/us/app/grau-blau-miau/id1458578534?uo=4,http://www.graublaumiau.ch,4+,-1.0,-1.0,0.0,0,2019-06-01T03:22:27Z,2019-06-24T08:00:38Z,0.0,Book,"['Books', 'Games']","['EN', 'DE']","«Grau blau miau» ist eine interaktive Kindergeschichte mit Spiel und Postkartenversand.

Sie erzählt die Geschichte eines Jungen, der seine Heimat verlässt, beleuchtet seine Ankunft und Suche nach Zugehörigkeit am erträumten aber noch fremden Ort. Der Protagonist Milo wird mit zwei verschiedenartigen Gesellschaften konfrontiert. Anfänglich findet er sich nur schwer in dieser Situation zurecht, schliesslich findet er in einem Kater einen Freund, der ihm einen Perspektivenwechsel ermöglicht, so dass Milo die Fremde nicht länger als Aussenstehender erlebt.

Die App erzählt die Geschichte mit interaktiven Elementen, implementierten Tönen und Animationen, gesprochen vom Schweizer Autor Raphael Urweider. Durch Klicken werden Details in den Illustrationen lebendig. 

Neben der Geschichte ist in der App ein Spiel enthalten, in dem Elemente aus der Geschichte «grau blau miau» frei zusammen gesetzt werden, so dass eigene Welten entstehen. Jedes Kind kann so mit seiner persönlichen Interpretation an die Geschichte anknüpfen.

Die selbst gestalteten Bilder können über die App per Email als digitale Postkarte versendet werden."
5ddd122c5add2aa7a436e08e,1367439768,haanglebooks,SANGDONG KWAK,1367439766.0,https://apps.apple.com/us/app/haanglebooks/id1367439768?uo=4,http://www.haanglebooks.shop/index_store1_en.php?b=202,4+,-1.0,-1.0,0.0,0,2018-04-04T22:31:06Z,2019-09-09T16:18:48Z,0.0,Book,['Books'],"['EN', 'KO']","The ""haanglebooks"" app is an  ebook viewer app to read an epup file(which has .epub extention file format).


* Contents of features

  - The writing direction of scripts like Korean, English, Japanese, Arabic, etc is used as natural writing direction.
   (Reading from-left-to-right, reading from-right-to-left, reading from top to bottom and from right to left; ltr, rtl, vertical-rl)

  - Fixed-layout or prepaginated style content is rendered using one page-plate. (Two page-plate is not available.)

  - HTML5 audio and video playback are rendered.

  - Media overlay supports only synchronizing audio media.
   (Option of choosing text element style can be set if media overlay does not have an author-defined style synchronizing audio-text visual highlighting.)

  - Using iTunes File Sharing, copy EPUB files to the haanglebooks app using the USB cable.

  - Customizing text size, line height and margins of content on viewer view are supported.

  - Bookmarks, table of contents, memo note and auto saving the latest scroll position of the opened EPUB ebook are supported.

  - Reading box (a shortcut bookshelf) can open an EPUB ebook quickly.

  - Customizing the background color of top, bottom control bar and toggling appearing of top status bar are possible on viewer view."
5ddd122c5add2aa7a436e08f,567175181,ham ham! - Tiere füttern für Kleinkinder und Kinder,Hartmut Welsch,567175184.0,https://apps.apple.com/us/app/ham-ham-tiere-f%C3%BCttern-f%C3%BCr-kleinkinder-und-kinder/id567175181?uo=4,http://www.kleinkinderapp.com,4+,-1.0,-1.0,0.0,0,2012-11-12T20:39:10Z,2015-10-09T21:08:02Z,2.99,Games,"['Games', 'Books', 'Family']","['EN', 'DE']","Für iPad2 und höher. Für Kinder von 1 - 3 Jahren. 
Mit ham ham! kannst Du Tiere füttern und dabei einen verwunschenen Garten entdecken.
Du kannst mit den Bewohnern am Teich musizieren oder dem Eichhörnchen Riesenfuss
das Licht aus machen. Das hat dann eine Überraschung für dich parat …

Du kannst ham ham! prima als kleine Geschichte zum Entspannen spielen oder 
als Abschluss des Tages vor dem Schlafen gehen. Ich wünsche Dir viel Spass dabei!

KURZÜBERSICHT: 
• App wurde von einem 3 fachen Vater entwickelt 
• 5 voll animierte Szenen 
• Fantasievolle und witzige Handlung
• Hochwertige Designs und Sounds 
• Mit und ohne Erzähler auswählbar
• Deutsch und Englisch
• Keine In-App Käufe, werbefrei
• Volle iPhone 5 Unterstützung
• Wunderbar als Einschlafbuch geeignet 

REFERENZEN: 
- Empfohlen vom Deutschen Jugendinstitut als ""sehr Empfehlenswert"" – (dji.de)
- Empfohlen von KLICK-TIPPS.net - 4 von 4 Klecksen (klick-tipps.net)
- Kinder App Preis 2012 – Kleinkinderapps (KinderappGarten.de) 
- Empfohlen von ELTERN.de unter: Schöne Apps für Kleinkinder (ELTERN.de)
- Empfohlen von STERN.de unter: Geeignete Apps für Kleinkinder (STERN.de)
- Empfohlen von familie.de unter: Die besten Apps für Kinder (familie.de)
- ""ham ham!"" ist für Kleinkinder pädagogisch wertvoll (CHIP ONLINE) 
-... jeden Cent wert. (ct-magazin) 
- Mit ham ham! ist ein kleines Wunderland geschaffen worden. (besonderekinderapps.de)
-... eine gut durchdachte App, die Kinderherzen höher schlagen lässt. (appgemeinde.de) 
- Gold Award für exzel­lente Klein­kin­der Apps (KinderappGarten.de) 
- ham ham! ist eine wundervolle Kinderbuch-App (iPhoneKinderApps.de) 
-...auch ideal als Gute-Nacht-Geschichte oder Einschlafbuch. (appkids.de) 
- Mehrfach PLATZ 1 Deutschland, Schweiz, Österreich

App Datenschutz
NO Ads - In App Werbung von 3rd-Party-Werbenetzwerke serviert
NO Social - Integration mit sozialen Netzwerken wie Facebook oder Twitter
NO Location - Fähigkeit, den Standort eines Nutzers aus dem App verfolgen
NO Web - Hyperlinks zum Internet öffnen, dass eine mobile Web-Browser aus dem App
NO Purchase - In-App-Kauf-Funktionalität, so dass Anwender Inhalte durch ""buy"" oder ""aufschließen"" Merkmale Kauf innerhalb der App

Systemvoraussetzungen 
Die App ist empfohlen für iPad2 und iPad3. 
Nicht empfohlen für iPad1, da es zu Performance-Einbußen kommt und die App und Umständen unerwartet geschlossen wird !!! 
Wer diese jedoch in Kauf nimmt, kann die App auch auf dem iPad1 nutzen."
5ddd122c5add2aa7a436e090,1205197752,handy3,Chengguang Gong,1205197751.0,https://apps.apple.com/us/app/handy3/id1205197752?uo=4,http://www.acadehub.com,4+,-1.0,-1.0,0.0,0,2017-02-15T21:57:44Z,2017-07-21T20:00:18Z,0.0,Book,"['Books', 'Education']",['EN'],"Tired of seeking peers to trade textbooks? Fed up with expensive price in marketplace and bookstores? Join Handy and enjoy a privilege to exchange books in a convenient and inexpensive way!

If you are a seller, scan the bar code, select your book condition and you are set. If you are a buyer, simply type in course number to find not only your books but also your peers taken the same class. 

College life is busy and meaningful, so let's wait 6 hours from ordering to picking up textbook instead of 2 days. Join us and enjoy your 21st century textbook trading experience - digital, easy, cheap, reliable!"
5ddd122c5add2aa7a436e091,1148486467,happymore,YounPil Ko,590694652.0,https://apps.apple.com/us/app/happymore/id1148486467?uo=4,https://www.facebook.com/happymorediary,4+,-1.0,-1.0,0.0,0,2018-08-29T11:39:40Z,2018-08-29T11:39:40Z,0.0,Lifestyle,"['Lifestyle', 'Books']","['EN', 'JA', 'KO']","In 2003, Professor Robert Emmens of the University of California, USA, through 10 weeks of experimentation, said that those who wrote an appreciation diary had increased their life satisfaction and had positive thoughts. Just writing a thank-you note will increase your happiness. ""Make yourself happier by writing down happy moments and thankful moments."
5ddd122c5add2aa7a436e092,649398740,hChannel,Harmony Channel,540289981.0,https://apps.apple.com/us/app/hchannel/id649398740?uo=4,,4+,-1.0,-1.0,0.0,0,2013-05-24T15:54:11Z,2015-04-13T14:46:52Z,0.0,Book,"['Books', 'Lifestyle']","['EN', 'ZH', 'ZH']","隨存隨在、活現聖經

※hChannel App特色※
●豐富的影片內容，集合：栽培性、福音性、信仰知識、生活節目等等…＊影片不日更新＊最新國語靈修短片：每日心語 
●365篇著名靈修文章－《荒漠甘泉》，讓你每天隨時隨地靈修，點滴心靈
●教會名冊：全港教會地圖搜索服務，配合GPS導航功能

機構簡介:
「hChannel.TV 和諧頻道」是基督教影片頻道，為栽培華人基督徒而設的新媒體事工，是非牟利的基督教網絡媒體。自2010年啟播至今，上載影片逾1,500段。節目類型多樣化，當中包括：神學、培靈、佈道、講道、生活、音樂節目等。(官網：http://www.hChannel.tv)"
5ddd122c5add2aa7a436e093,649402168,hChannel HD,Harmony Channel,540289981.0,https://apps.apple.com/us/app/hchannel-hd/id649402168?uo=4,,4+,-1.0,-1.0,0.0,0,2013-05-24T15:54:15Z,2015-04-13T17:15:26Z,0.0,Book,"['Books', 'Lifestyle']","['EN', 'ZH', 'ZH']","隨存隨在、活現聖經

※hChannel App特色※
●豐富的影片內容，集合：栽培性、福音性、信仰知識、生活節目等等…＊影片不日更新＊最新國語靈修短片：每日心語 
●365篇著名靈修文章－《荒漠甘泉》，讓你每天隨時隨地靈修，點滴心靈
●教會名冊：全港教會地圖搜索服務，配合GPS導航功能

機構簡介:
「hChannel.TV 和諧頻道」是基督教影片頻道，為栽培華人基督徒而設的新媒體事工，是非牟利的基督教網絡媒體。自2010年啟播至今，上載影片逾1,500段。節目類型多樣化，當中包括：神學、培靈、佈道、講道、生活、音樂節目等。(官網：http://www.hChannel.tv)"
5ddd122c5add2aa7a436e094,1426302409,here AND there by Komitsu,Komitsu Fujihata,1426302408.0,https://apps.apple.com/us/app/here-and-there-by-komitsu/id1426302409?uo=4,,4+,-1.0,-1.0,5.0,1,2018-11-03T07:00:00Z,2018-12-08T10:32:24Z,0.0,Games,"['Games', 'Books', 'Adventure', 'Family']",['EN'],"What will it be If you touch the umbrella? What happens when you grab the dog’s nose?

Touch the screen and let’s move back and forth in a relaxing day at house, town, and the sea! Enjoy the world of “here AND there” by artist Komitsu, filled with plenty of adorable events and exciting events.

System Requirements : RAM 2GB or more"
5ddd122c5add2aa7a436e095,1011653684,hi English - Tiếng Anh hằng ngày,Nguyen Doan,480588864.0,https://apps.apple.com/us/app/hi-english-ti%E1%BA%BFng-anh-h%E1%BA%B1ng-ng%C3%A0y/id1011653684?uo=4,http://kensaistudio.com/,4+,-1.0,-1.0,0.0,0,2015-08-07T18:56:57Z,2015-09-25T03:25:13Z,0.0,Education,"['Education', 'Books']",['EN'],"Học tiếng Anh với ứng dụng hiEnglish sẽ giúp bạn rèn luyện khả năng tiếng Anh của mình từng ngày.

* Học tiếng Anh qua các mẫu câu nói thông dụng hàng ngày: Tìm hiểu về các câu hỏi tình huống khi giao tiếp hàng ngày, cũng như cách thể hiện cảm xúc, nhu cầu và thể hiện quan điểm bằng tiếng anh.
* Học các từ tiếng Anh thông dụng, các cấu trúc ngữ pháp tiếng Anh đơn giản
* Luyện khả năng nghe, nói với các Video tiếng Anh
* Làm các bài trắc nghiệm nhanh để ghi nhớ lại các bài học
* Ngoài ra ứng dụng còn hỗ trợ đặt lịch hẹn giờ học, tiện lợi cho việc học liên tục hằng ngày, hằng tuần.

Hãy cùng trải nghiệm ứng dụng hiEnglish và nâng cao khả năng tiếng Anh của bạn."
5ddd122c5add2aa7a436e096,975745769,hibooks - amazing audiobooks,"Hibooks, Inc.",1142843041.0,https://apps.apple.com/us/app/hibooks-amazing-audiobooks/id975745769?uo=4,http://www.hibooks.com,12+,4.5,12697.0,3.5,35,2015-10-10T18:33:52Z,2019-10-21T06:18:46Z,0.0,Book,"['Books', 'Entertainment']",['EN'],"Welcome to hibooks! Our 100,000 audiobook library is happy you’re here (and so are we)! With 5,000 books included in your membership for unlimited listening, your ears will have a lot to do. But you also have the option of unlocking additional audiobooks using coins. A simple way to get the books you crave on an app you love. 

Some more great news is that we will deposit coins in your wallet every time you renew your membership (amount varies based on membership level). You can also enjoy up to 15% bonus coins when you purchase them in bulk.

There’s a little something for everyone at hibooks, and with over 30 categories and genres to browse, your to-be-read list might never end. Our catalog is packed with bestselling authors, riveting narration, and audiobook titles that you’ll be raving about for months! 


DISCOVER BOOKS WITH PERSONALIZED RECOMMENDATIONS
Our expert editors create fresh, handcrafted collections to help you navigate our extensive library of audiobooks.

KEY FEATURES:
Enjoy a catalog of over 100K audiobooks
Unlimited access to more than 5K audiobooks
Unlock and own additional titles
Listen offline or stream online
Easily navigate through chapters
Explore handcrafted collections
Create your own library
Adjust the narration speed that's right for you

Some of our top categories:
- Mystery & Thrillers
- True crime
- Science fiction
- Fantasy
- Romance 
- Personal growth
- Self-help
- Business
- Productivity
- Horror
- Classics
- Children's books
and so much more…



TERMS OF OUR SUBSCRIPTION:
Sound like the right app for you? Then we can definitely get you started! You’ll get all the magic of hibooks for only $39.99 a year (prices and charges may vary according to your local currency and country of residence). 

If you choose to subscribe, your credit card will be charged through your iTunes account for an annual subscription at the end of the free trial period. Any unused portion of a free trial period will be forfeited when the user purchases a subscription, if applicable. Our subscription plan automatically renews and billing occurs up to 24-hours prior to the end of the current annual subscription period.  To cancel auto-renewal, it must be turned off in your iTunes settings at least 24-hours before the end of your current billing cycle.  You may view and manage your subscription by going to your account settings.

- Terms & Conditions: https://www.hibooks.com/legal/terms-and-conditions/ 
- Privacy Policy: https://www.hibooks.com/legal/privacy-policy"
